N!DIST!INFO
20!LogNormal', 38.77937252858729, 0.70103454175326]!0.007880712695742531
20!LogNormal', 38.77937252858729, 38.77937252858729]!0
20!Normal', 22.34603256237629, 11.261843265340065]!0.14425861100058412
20!Normal', -60.292167984164315, 60.33187581618015]!0.02157762353335091
20!Normal', -60.292167984164315, 96.94384249638773]!0.004612405567960387
20!Logistic', -34.795003946061684, 38.77937252858729]!0.013426131793835339
20!Logistic', -34.795003946061684, 6.819367318345735]!0.12000898089213408
20!TruncatedNormal', -1.1973747402638018, 53.933015133991205, -31, 14]!0.11109557782976331
20!TruncatedNormal', -1.1973747402638018, 53.933015133991205, 14, 31]!0.5255289177550777
20!TruncatedNormal', -1.1973747402638018, 53.933015133991205, 31, 39]!1.047998844068073
20!TruncatedNormal', -1.1973747402638018, 53.933015133991205, -41, 132]!0.020101728899887483
20!TruncatedNormal', -1.1973747402638018, 53.933015133991205, 31, 132]!0.04509549598849549
20!TruncatedNormal', -1.1973747402638018, 192.8217613887456, -47, 4]!0.09441474454169452
20!TruncatedNormal', -1.1973747402638018, 192.8217613887456, 0, 4]!1.65663013382406
20!Uniform', -63, -32]!0.2124894486820459
20!Uniform', -60, -38]!0.3508380437507723
20!Uniform', -63, -60]!1.8996832843636557
20!Uniform', -48, 174]!0.010601434869153437
20!Uniform', -26, -6]!0.40037939882777085
20!Uniform', -26, -6]!0.40037939882777085
20!LogNormal', 29.885942374364003, 20.76301941286385]!0
20!Uniform', -2, 149]!0.015667430322172216
20!LogNormal', 29.885942374364003, 29.885942374364003]!0
20!Beta', 34.09392765394686, 10.659087394864803]!4.524282503371662
20!Gamma', 4.345479410392433, 29.92637308539018]!4.383261989796687
20!ChiSquared', 20]!0.3633535818524942
20!Gamma', 4.345479410392433, 4.345479410392433]!2.4992111761630267
20!ChiSquared', 20]!0.3633535818524942
20!Exponential', 4.125314200555244]!3.1522021800317006
20!Exponential', 6.854018503228829]!3.676469402664361
20!Logistic', 73.57365773482597, 27.495587366724656]!0.015519985074037734
20!Logistic', 0.5364110934900524, 37.66339075272757]!0.0052960543502242885
20!Logistic', 137.32123993345343, 27.49558736672409]!0.020168589849132168
20!Logistic', 154.23742296407048, 30.870365881332063]!0.0202115871129811
20!Logistic', 84.78027880203227, 17.01366562100544]!0.024587732470163992
20!Laplace', 54.97157181029221, 16.315398104350447]!0.045622625201067635
20!Laplace', 54.97157181029221, 30.0452918351588]!0.00387693067406758
20!Laplace', 72.72238343480258, 18.244234666983303]!0.0284671225841846
20!Laplace', -8.465079654729491, 4.324074747710016]!0.3669762861285273
20!Laplace', -8.465079654729491, 30.0452918351588]!0.004557965143095366
20!Triangular', -67.06039161074976, -5.537041504242947, 110.00284155268261]!0.020732386382467993
20!Triangular', -67.06039161074976, -55.001420776341305, -5.537041504242947]!0.11534781765181101
20!Uniform', 7, 8]!2.9621120854232452
20!Triangular', -88.95186623554059, -52.041218279695, 99.0249777771895]!0.009614237526375469
20!Uniform', -52, -10]!0.12959635105968825
20!Uniform', -52, -10]!0.12959635105968825
20!Uniform', -94, 123]!0.01122064348704832
20!Uniform', -52, 123]!0.013527040911682775
20!Gamma', 15.087575724101425, 3.346181533066984]!1.6543799081578063
20!Gamma', 3.346181533066984, 3.346181533066984]!2.356155854855032
20!Gamma', 3.346181533066984, 30.554387543008694]!4.562117216567292
20!Gamma', 30.554387543008694, 20.168962451339876]!3.0069393247231266
20!Gamma', 30.554387543008694, 30.554387543008694]!3.4581392776497646
20!Gamma', 20.168962451339876, 20.168962451339876]!3.2362204907740693
20!Gamma', 20.182174705012535, 31.8666444273136]!3.6705878112237724
20!Gamma', 31.8666444273136, 31.8666444273136]!3.470478742000758
20!Gamma', 31.8666444273136, 32.20593464182531]!3.4649527331954384
20!Gamma', 32.20593464182531, 32.20593464182531]!3.4606895085243035
20!LogNormal', 6.9893272667459065, 26.7212870845255]!0
20!LogNormal', 26.7212870845255, 26.7212870845255]!0.00011996632456146017
20!LogNormal', 26.7212870845255, 19.92975242236492]!1.829549065313074e-05
20!ChiSquared', 27]!0.27652065990202246
20!ChiSquared', 27]!0.27652065990202246
20!StudentT', 8.54994917485549, 131.80825901211998, 5.553741396256276]!0.3437663447362258
20!StudentT', 5.553741396256276, 131.80825901211998, 5.553741396256276]!0.32783722116192493
20!StudentT', 39.65779744160667, 142.91430710270572, 39.65779744160758]!0.008286744928520662
20!StudentT', 39.65779744160667, 142.91430710270572, 39.65779744160667]!0.008291754986827549
20!StudentT', 39.65779744160667, 0.7745496052946168, 1.4354042233863473]!1.4341011990918675
20!Cauchy', 186.03074252605444, 39.65779744160667]!0.06263111626091256
20!Cauchy', 0.7745496052946168, 0.8896932850437934]!0.3072741233259837
20!Triangular', -86.73632886738287, -48.49475393497694, -7.405642814643134]!0.07073104540457997
20!Triangular', -87.17820373787856, -37.46534535619675, 41.16471804720071]!0.027347366813333274
20!Triangular', -87.17820373787856, -48.49475393497694, 41.16471804720071]!0.03036410548961843
20!Triangular', -48.49475393497694, 41.16471804720071, 174.35640747575712]!0.01620367356612995
20!Triangular', 8.546992886607987, 169.47218769828046, 175.28247161806482]!0.011776068441272436
20!Triangular', 8.546992886607987, 169.47218769828046, 175.28247161806482]!0.011776068441272436
20!Triangular', -23.595320521911006, 89.59667324815463, 118.62022825995571]!0.02772283913546758
20!Triangular', -49.51222029947188, -23.912709090900115, 176.84985569073564]!0.006837277167314859
20!Triangular', 27.572088549561396, 59.07058046195469, 141.8390573770598]!0.03393785108443037
20!Triangular', -67.16592078855227, -53.64658115386004, 148.40142191051535]!0.013541756252910986
20!Triangular', -74.20071095525768, -67.16592078855227, -53.64658115386004]!0.589064759363163
20!Triangular', -74.20071095525768, -67.16592078855227, -53.64658115386004]!0.589064759363163
20!ChiSquared', 29]!0.28423197666328814
20!Triangular', -55.39934426365113, 164.39518405532053, 164.4642629893502]!0
20!TruncatedNormal', -43.2861945392662, 156.74336916265156, -100, -36]!0.08147061156788027
20!TruncatedNormal', -43.2861945392662, 156.74336916265156, -20, 163]!0.014860628906346207
20!TruncatedNormal', -43.2861945392662, 156.74336916265156, 89, 114]!0.30337170990202456
20!TruncatedNormal', -43.2861945392662, 156.74336916265156, -78, 195]!0.010919328981003673
20!Normal', 175.9159955949876, 1.3984122645731287]!1.4870459951875823
20!Uniform', 18, 116]!0.030282910990582224
20!Uniform', 19, 51]!0.20253645078337623
20!Uniform', -89, -64]!0.2930560748869828
20!Uniform', 19, 51]!0.20253645078337623
20!Uniform', -77, 141]!0.011038870198048834
20!Uniform', -77, -13]!0.06375805953575053
20!Exponential', 7.665333963342609]!3.799271524630321
20!LogNormal', 32.504153009354944, 22.502477646509465]!0
20!Uniform', -62, 128]!0.013129165838089207
20!LogNormal', 32.504153009354944, 32.504153009354944]!0.00024901278481337386
20!Uniform', 62, 128]!0.06066396530546747
20!Uniform', -70, 176]!0.007578281030525602
20!Uniform', -10, 58]!0.056376780982779984
20!Gamma', 15.775425421629805, 6.184663780325471]!2.2271304179217695
20!Cauchy', -39.28678050533786, 6.184663780325471]!0.023082482370154978
20!Gamma', 15.775425421629805, 15.775425421629805]!3.12259784012701
20!Gamma', 6.184663780325471, 2.6549821305532384]!1.8528121261765609
20!Gamma', 6.184663780325471, 6.184663780325471]!2.654368797238979
20!Uniform', 161, 186]!0.2930560748869828
20!TruncatedNormal', 134.103395046634, 134.1257293514405, -94, -32]!0.09086338007984196
20!LogNormal', 37.62381649673798, 37.29775423492857]!2.056932567384706e-05
20!LogNormal', 37.62381649673798, 37.62381649673798]!0
20!TruncatedNormal', 20.741504861678635, 20.831134111248172, -95, -1]!0.22746634556460332
20!TruncatedNormal', 20.741504861678635, 20.831134111248172, 167, 171]!1.6728223202721964
20!TruncatedNormal', 20.741504861678635, 20.831134111248172, -66, 41]!0.07269408228046537
20!TruncatedNormal', -54.91262229486441, 109.87033247953025, 41, 66]!0.3060976265696125
20!TruncatedNormal', -54.91262229486441, 109.87033247953025, -66, 41]!0.021509813913786147
20!TruncatedNormal', -42.05077588491485, 52.38909631366979, -72, 148]!0.02111739286779546
20!TruncatedNormal', -42.05077588491485, 52.38909631366979, -90, -72]!0.4718572675714263
20!TruncatedNormal', -26.804733658686924, 100.02762593540574, -60, -10]!0.08432341783335406
20!TruncatedNormal', -26.804733658686924, 100.02762593540574, -100, 139]!0.02340614869780655
20!TruncatedNormal', -26.804733658686924, 100.02762593540574, -82, 137]!0.010205335655978587
20!TruncatedNormal', -26.804733658686924, 100.02762593540574, -82, -60]!0.3482607619377731
20!TruncatedNormal', -26.804733658686924, 100.02762593540574, -67, 48]!0.008988105169411398
20!StudentT', 32.152382551663365, 34.452566947482715, 3.1691363607197767]!0.800733070483969
20!Triangular', -41.71373511345128, -37.988094515757545, 47.83411433454613]!0.053312812934588116
20!Triangular', -84.5839225519458, -81.23776079569198, -57.32689917134274]!0.3772859321586415
20!Triangular', -81.23776079569198, -57.32689917134274, -22.76663482190345]!0.11514485010467901
20!Triangular', -81.23776079569198, -57.32689917134274, -22.76663482190345]!0.11514485010467901
20!Triangular', -82.37426371562941, 50.55896393187119, 58.53937683333182]!0.022049377566531803
20!Triangular', -82.37426371562941, 50.55896393187119, 58.53937683333182]!0.022049377566531803
20!Exponential', 6.315196200609572]!3.5952223875895015
20!Exponential', 16.11412589852904]!4.544897536842336
20!Beta', 6.349851261223389, 23.928880805411115]!4.362269866035989
20!ChiSquared', 2]!1.185091113526127
20!Exponential', 13.284191965749493]!4.339175728308634
20!Exponential', 32.810758181001496]!5.206877046778983
20!Normal', -56.60951926640484, 25.740792428072247]!0.031771584740896586
20!StudentT', 22.687198187295532, 141.22695012311726, 15.852495179590932]!0.0814166219786987
20!StudentT', 36.82273594765482, -77.04961575900613, 2.8387659752779264]!0.8672633927163815
20!StudentT', 2.8387659752779264, -77.04961575900613, 2.8387659752779264]!0.5048836877107394
20!Laplace', -44.0274581807958, 12.42611551847615]!0.07638742894273509
20!StudentT', 13.87968020186713, 25.24955963559768, 5.739695058202216]!0.37065809186321186
20!StudentT', 13.87968020186713, 0.11042636000548892, 12.973031545331208]!0.10640773270960313
20!StudentT', 13.87968020186713, 0.11042636000548892, 13.87968020186713]!0.08377232215213226
20!StudentT', 13.87968020186713, 0.2698089011957006, 13.87968020186713]!0.10020102591000057
20!StudentT', 13.87968020186713, 0.2698089011957006, 7.660111970324495]!0.24251384038602097
20!StudentT', 18.502197793756302, -0.0005269705101396128, 37.56007687578855]!0.017887094689234218
20!StudentT', 18.502197793756302, -0.0005269705101396128, 18.502197793756302]!0.06843106615756067
20!Gamma', 35.74949509882613, 16.14426298780819]!2.7204905685015373
20!Gamma', 35.74949509882613, 35.74949509882613]!3.53034377010078
20!LogNormal', 29.170745299487997, 29.170745299490026]!0
20!LogNormal', 29.170745299490026, 29.170745299490026]!0.0004506803455956998
20!Normal', 176.26038785978903, 88.1420637364211]!0.01741221628998524
20!Normal', 0.688517140080869, 63.200858705910946]!0.0077196582194360985
20!Normal', 176.26038786070245, 88.1420637364211]!0.008654261337387226
20!Gamma', 30.357721385405966, 15.385799860515247]!2.769653245282489
20!Gamma', 30.357721385405966, 30.357721385405966]!3.441961210943117
20!Beta', 24.304169884835552, 24.514838390001508]!4.37196948810076
20!Beta', 24.514838390001508, 24.514838390001508]!4.371855614536746
20!StudentT', 25.89862784038481, 105.00615107294597, 13.8789024773276]!0.09157574161212789
20!StudentT', 25.89862784038481, 105.00615107294597, 25.89862784038481]!0.028939395562346704
20!LogNormal', 21.04872713850932, 21.048727139052723]!8.950962550535735e-05
20!LogNormal', 16.374147458384762, 16.37414759749667]!0.0001439204596369592
20!LogNormal', 16.37414759749667, 16.37414759749667]!0
20!Logistic', -6.351641069480631, 8.475754845902694]!0.06778776815796395
20!Cauchy', -26.020113787041126, 29.593240551091544]!0.0006757214732653338
20!Triangular', -83.23999081620805, 7.8315488875794, 122.29825896505469]!0.004766198468058924
20!Triangular', -54.17714752699702, -16.038131009554494, 138.69953382237614]!0.015215233671995065
20!Triangular', -69.34976691118807, -54.17714752699702, -16.038131009554494]!0.17346541868718912
20!Triangular', -84.0564432310686, -10.070272287227702, 111.15458979260897]!0.021544242728220198
20!Gamma', 4.637058002401076, 26.652043422250966]!4.2389072554567
20!Triangular', -84.0564432310686, -10.070272287227702, 111.15458979260897]!0.021544242728220198
20!Gamma', 4.637058002401076, 4.637058002401076]!2.512174358677463
20!Logistic', 160.44734983857873, 1.4011644005089468]!0.9896806988186748
20!Logistic', 74.52155867614519, 14.967050955890858]!0.03434014425333398
20!Logistic', 0.2910998385786901, 2.4177714766164384]!0.5679718689272599
20!Logistic', 74.52155867614466, 14.967050955890858]!0.01998282384858996
20!Laplace', -38.75951054651535, 19.4409957627129]!0.029913317929623595
20!Beta', 15.565044708059625, 15.565044708061016]!4.157096242936518
20!Beta', 15.565044708061016, 15.565044708061016]!4.169290202111195
20!Normal', -79.96674325726887, 82.08692466704295]!0.006218508066283768
20!Normal', -79.96674325726887, 43.01993238328166]!0.022322887324562224
20!Beta', 32.00673055965028, 17.24219521614553]!4.448243574797427
20!Beta', 32.00673055965028, 32.00673055965028]!4.518110062705784
20!StudentT', 28.623023270469155, -0.48610837178328936, 37.25900134975717]!0.0396865778479123
20!Uniform', -55, 19]!0.04982910135852148
20!Gamma', 18.111957277773215, 18.69224661999235]!3.2007822936570975
20!Logistic', 72.16472872174383, 7.987204234466998]!0.1080571844673397
20!TruncatedNormal', -37.08527638320909, 120.96326757664512, -2, 21]!0.34018143539946966
20!TruncatedNormal', -37.08527638320909, 120.96326757664512, 2, 21]!0.4244170921221819
20!TruncatedNormal', -37.08527638320909, 120.96326757664512, -48, -30]!0.4760661396513841
20!TruncatedNormal', -37.08527638320909, 120.96326757664512, -29, -16]!0.6791438167095212
20!TruncatedNormal', -37.08527638320909, 120.96326757664512, -48, -16]!0.207151075314159
20!Cauchy', -93.83075410152651, 31.316710029433096]!0.011731678420658476
20!StudentT', 34.615751349208026, -13.516358546423682, 10.607443014193827]!0.1450347427978249
20!StudentT', 10.607443014193827, -13.516358546423682, 10.607443014193827]!0.14340021274018522
20!Beta', 16.705411633619004, 5.493027060023048]!4.131148639585505
20!Laplace', 98.53043034966234, 4.128775513054512]!0.3680388151308325
20!Cauchy', -11.895084756776011, 26.779851714309313]!0.012016739246192287
20!Cauchy', -11.895084756776011, 3.321405670759019]!0.06314047541991386
20!StudentT', 4.846138817953628, -66.86679627646427, 3.187103150158344]!0.6050656422319145
20!StudentT', 25.95757860294086, -31.170429767256596, 36.97022516523171]!0.009507522580013195
20!StudentT', 36.97022516523171, -31.170429767256596, 36.97022516523171]!0.030755562928321822
20!LogNormal', 22.477642299314915, 12.537001477135382]!0
20!LogNormal', 12.537001477135382, 12.537001477135382]!0
20!Laplace', 170.57045385596425, 42.65732823750051]!0.023511755509529664
20!Laplace', 170.57045385596425, 15.65404445386104]!0.05480391727098333
20!Laplace', 0.24351898255665644, 45.443591996684695]!0.001494667426198859
20!TruncatedNormal', 95.39404700133984, 35.11346969584895, 0, 10]!0.8643623698213165
20!TruncatedNormal', 95.39404700133984, 35.11346969584895, -5, 31]!0.21201155351899548
20!TruncatedNormal', -10.438016171497269, 20.96559432682282, 0, 111]!0.1516500394341227
20!Uniform', -44, 138]!0.013430477225554682
20!TruncatedNormal', -10.438016171497269, 20.96559432682282, 55, 101]!0.43717930748334943
20!Uniform', -44, 138]!0.013430477225554682
20!Uniform', -76, 47]!0.02241740391393421
20!Uniform', -89, 80]!0.013063357458519498
20!Uniform', 80, 89]!0.9439802602736043
20!Uniform', 47, 80]!0.19299058721725615
20!Uniform', -14, 199]!0.011749611372746216
20!Triangular', -89.14055392419516, 2.695931126181118, 116.27501795849373]!0.01594733996722919
20!Triangular', -89.14055392419516, -51.871737538707876, 116.27501795849373]!0.016547545741633307
20!Triangular', -48.3236184211436, 48.16535276623745, 157.88215769966905]!0.004959058199969668
20!Triangular', -89.14055392419516, 48.16535276623745, 157.88215769966905]!0.018218413103817888
20!Triangular', -89.14055392419516, 48.16535276623745, 157.88215769966905]!0.018218413103817888
20!Triangular', -89.14055392419516, 157.88215769966905, 178.28110784839032]!0.009418291930740175
20!Triangular', -54.26630191890586, 54.07795389847544, 62.729806967979954]!0.04202640203285579
20!Logistic', 173.24068082394396, 31.861637368459792]!0.007901761833718268
20!Logistic', -74.80714546482007, 29.9480510404632]!0
20!Logistic', -74.80714546482007, 26.311064496867385]!0.00740493001945719
20!Triangular', -50.62923899393491, 137.01276090377675, 167.53316642073176]!0.013259449377336807
20!Triangular', 2.971682829892509, 72.95122765107892, 157.53437512649796]!0.008537963564884343
20!Triangular', -85.86800731488175, -63.993829054485666, 123.5965117577462]!0.013967268672230304
20!Triangular', -85.86800731488175, -63.993829054485666, 123.5965117577462]!0.013967268672230304
20!Beta', 39.05468180316669, 27.352790570205055]!4.540851675904761
20!Beta', 27.352790570205055, 27.352790570205055]!4.448862581255103
20!Normal', -56.81581606202114, 18.38861578302374]!0.0675143453528042
20!TruncatedNormal', -44.84891187740919, 173.1578531208221, 89, 104]!0.5733746344569566
20!TruncatedNormal', -44.84891187740919, 173.1578531208221, -100, -60]!0.14848836977243174
20!TruncatedNormal', -44.84891187740919, 173.1578531208221, -100, -60]!0.14848836977243174
20!Normal', -46.02060356290286, 81.95032711180059]!0.001714413292393857
20!Exponential', 23.064281177888528]!4.876700660087392
20!Exponential', 40.98419742621471]!5.469541115014507
20!Triangular', -85.20558953458426, -55.4256643086331, 77.08018904089882]!0.014452354590671845
20!Triangular', -92.6655007735298, -49.63182519562711, 83.84143982475092]!0.00038132766962828413
20!Triangular', -92.6655007735298, -49.63182519562711, 83.84143982475092]!0.00038132766962828413
20!Triangular', -85.20558953458426, -49.63182519562711, 83.84143982475092]!0.0156706655710126
20!Triangular', -85.20558953458426, 83.84143982475092, 99.26365039125422]!0.011002546685880965
20!Triangular', -49.948639059873955, 11.226698563132635, 89.03651158746658]!0.008152389112426661
20!Triangular', -44.88094674245563, 72.05129749084766, 127.7111983535643]!0.02022918022793707
20!Beta', 28.432463589689334, 26.44981311937716]!4.448099407728524
